arr_time,frequency,relative_frequency
839.0,14583,0.0009316778519545174
1157.0,14569,0.0009307834207724998
1513.0,14566,0.0009305917569477817
903.0,14556,0.0009299528775320548
2015.0,14548,0.0009294417739994733
2027.0,14535,0.0009286112307590284
2025.0,14526,0.0009280362392848742
937.0,14521,0.0009277167995770107
2021.0,14520,0.000927652911635438
929.0,14513,0.0009272056960444292
932.0,14513,0.0009272056960444292
2032.0,14489,0.0009256723854466847
1508.0,14488,0.0009256084975051119
1456.0,14487,0.0009255446095635393
928.0,14485,0.0009254168336803939
1945.0,14471,0.0009245224024983763
2026.0,14458,0.0009236918592579313
1510.0,14458,0.0009236918592579313
1946.0,14451,0.0009232446436669225
2012.0,14451,0.0009232446436669225
2019.0,14444,0.0009227974280759137
1509.0,14439,0.0009224779883680503
1457.0,14435,0.0009222224366017595
926.0,14435,0.0009222224366017595
1458.0,14433,0.0009220946607186141
1500.0,14429,0.0009218391089523233
2020.0,14419,0.0009212002295365965
2144.0,14418,0.0009211363415950238
2145.0,14413,0.0009208169018871603
2147.0,14411,0.000920689126004015
2023.0,14410,0.0009206252380624423
2030.0,14410,0.0009206252380624423
1943.0,14408,0.0009204974621792969
2018.0,14398,0.00091985858276357
1511.0,14394,0.0009196030309972792
2017.0,14386,0.0009190919274646977
1950.0,14384,0.0009189641515815524
2031.0,14378,0.0009185808239321162
1505.0,14376,0.0009184530480489709
2033.0,14370,0.0009180697203995347
2016.0,14365,0.0009177502806916713
2013.0,14360,0.0009174308409838079
931.0,14359,0.0009173669530422352
837.0,14354,0.0009170475133343717
2022.0,14337,0.0009159614183276361
1506.0,14300,0.0009135975644894465
2024.0,14286,0.0009127031333074288
933.0,14285,0.0009126392453658562
2028.0,14282,0.0009124475815411381
2146.0,14276,0.000912064253891702
2150.0,14274,0.0009119364780085567
1507.0,14267,0.0009114892624175478
2011.0,14259,0.0009109781588849663
2014.0,14254,0.0009106587191771029
1504.0,14253,0.0009105948312355302
2148.0,14252,0.0009105309432939575
1944.0,14232,0.0009092531844625037
1503.0,14221,0.0009085504171052042
2010.0,14202,0.0009073365462153231
2029.0,14193,0.0009067615547411689
836.0,14172,0.0009054199079681424
1459.0,14165,0.0009049726923771336
1502.0,14158,0.0009045254767861248
838.0,14145,0.0009036949335456798
2009.0,14145,0.0009036949335456798
1947.0,14136,0.0009031199420715256
1949.0,14116,0.0009018421832400718
1952.0,14090,0.0009001810967591819
2008.0,14081,0.0008996061052850277
2007.0,14036,0.0008967311479142568
1954.0,13995,0.0008941117423097765
2000.0,13989,0.0008937284146603403
2006.0,13977,0.0008929617593614682
2005.0,13965,0.0008921951040625959
2003.0,13964,0.0008921312161210232
2004.0,13949,0.0008911728969974329
2151.0,13938,0.0008904701296401332
1948.0,13925,0.0008896395863996884
1501.0,13916,0.0008890645949255341
1951.0,13911,0.0008887451552176707
2149.0,13874,0.0008863813013794813
835.0,13868,0.0008859979737300451
1959.0,13851,0.0008849118787233093
2153.0,13841,0.0008842729993075825
1955.0,13832,0.0008836980078334283
2001.0,13830,0.000883570231950283
1958.0,13813,0.0008824841369435472
1953.0,13812,0.0008824202490019745
1956.0,13798,0.0008815258178199569
2002.0,13776,0.0008801202831053577
2152.0,13743,0.000878011981033459
1957.0,13712,0.0008760314548447056
2155.0,13568,0.0008668315912582385
2154.0,13539,0.0008649788409526305
834.0,13429,0.0008579511673796348
833.0,13343,0.0008524568044043836
2157.0,13222,0.0008447263634740882
2200.0,13189,0.0008426180614021896
2156.0,13183,0.0008422347337527534
2202.0,13132,0.0008389764487325463
832.0,13119,0.0008381459054921013
2158.0,13086,0.0008360376034202027
2201.0,13064,0.0008346320687056035
831.0,13045,0.0008334181978157224
2159.0,13028,0.0008323321028089867
830.0,12977,0.0008290738177887796
2204.0,12841,0.0008203850577348939
2205.0,12809,0.0008183406436045678
2203.0,12768,0.0008157212380000877
2206.0,12753,0.0008147629188764974
2240.0,12741,0.0008139962635776251
2235.0,12676,0.0008098435473754003
2210.0,12660,0.0008088213403102373
2247.0,12655,0.0008085019006023738
2245.0,12630,0.0008069047020630567
2225.0,12624,0.0008065213744136205
2207.0,12618,0.0008061380467641844
2220.0,12561,0.0008024964340945411
2250.0,12553,0.0008019853305619596
2244.0,12541,0.0008012186752630873
2230.0,12536,0.0008008992355552239
2237.0,12520,0.0007998770284900608
2209.0,12510,0.000799238149074334
2249.0,12500,0.0007985992696586071
2242.0,12495,0.0007982798299507437
2208.0,12489,0.0007978965023013075
2243.0,12481,0.000797385398768726
2212.0,12467,0.0007964909675867084
2246.0,12452,0.0007955326484631181
2215.0,12446,0.0007951493208136819
828.0,12446,0.0007951493208136819
2236.0,12433,0.0007943187775732369
2238.0,12430,0.0007941271137485189
2255.0,12394,0.0007918271478519021
829.0,12388,0.000791443820202466
2248.0,12386,0.0007913160443193206
2239.0,12383,0.0007911243804946026
2227.0,12379,0.0007908688287283118
2234.0,12379,0.0007908688287283118
2213.0,12369,0.000790229949312585
2233.0,12361,0.0007897188457800035
2216.0,12360,0.0007896549578384307
2241.0,12349,0.0007889521904811312
2219.0,12344,0.0007886327507732677
2231.0,12324,0.0007873549919418139
2222.0,12311,0.000786524448701369
2214.0,12311,0.000786524448701369
2211.0,12306,0.0007862050089935055
827.0,12296,0.0007855661295777786
2221.0,12269,0.0007838411551553161
825.0,12267,0.0007837133792721706
2251.0,12267,0.0007837133792721706
2228.0,12263,0.0007834578275058799
2217.0,12241,0.0007820522927912808
2253.0,12241,0.0007820522927912808
2232.0,12208,0.000779943990719382
2252.0,12198,0.0007793051113036552
2223.0,12179,0.0007780912404137741
2300.0,12149,0.0007761746021665934
2254.0,12119,0.0007742579639194128
826.0,12114,0.0007739385242115493
2258.0,12101,0.0007731079809711044
2224.0,12098,0.0007729163171463863
2218.0,12097,0.0007728524292048136
2302.0,12095,0.0007727246533216683
2226.0,12075,0.0007714468944902145
2257.0,12060,0.0007704885753666242
2229.0,11983,0.0007655692038655271
2256.0,11961,0.000764163669150928
2306.0,11908,0.0007607776082475755
2305.0,11869,0.0007582859785262406
2304.0,11868,0.0007582220905846679
822.0,11848,0.0007569443317532142
2303.0,11846,0.0007568165558700688
2301.0,11846,0.0007568165558700688
2259.0,11829,0.0007557304608633331
2315.0,11823,0.0007553471332138969
823.0,11821,0.0007552193573307516
824.0,11807,0.0007543249261487339
820.0,11794,0.000753494382908289
2308.0,11792,0.0007533666070251436
2324.0,11787,0.0007530471673172802
2311.0,11775,0.000752280512018408
2321.0,11756,0.0007510666411285268
2309.0,11751,0.0007507472014206634
2320.0,11746,0.0007504277617128
821.0,11741,0.0007501083220049365
2313.0,11740,0.0007500444340633638
2325.0,11737,0.0007498527702386457
2310.0,11733,0.000749597218472355
2326.0,11729,0.0007493416667060642
2332.0,11694,0.0007471055887510201
2335.0,11673,0.0007457639419779936
2319.0,11665,0.0007452528384454121
2322.0,11657,0.0007447417349128306
2323.0,11654,0.0007445500710881126
2334.0,11654,0.0007445500710881126
2318.0,11646,0.0007440389675555311
2330.0,11626,0.0007427612087240773
2338.0,11624,0.000742633432840932
2340.0,11615,0.0007420584413667777
2307.0,11594,0.0007407167945937512
2316.0,11591,0.0007405251307690332
2343.0,11575,0.0007395029237038702
2314.0,11566,0.000738927932229716
2329.0,11565,0.0007388640442881433
2312.0,11557,0.0007383529407555618
2336.0,11549,0.0007378418372229803
2317.0,11542,0.0007373946216319714
2333.0,11513,0.0007355418713263635
2327.0,11496,0.0007344557763196278
2328.0,11486,0.000733816896903901
2331.0,11462,0.0007322835863061564
2342.0,11399,0.0007282586459870771
2341.0,11370,0.000726405895681469
819.0,11365,0.0007260864559736056
2339.0,11327,0.0007236587141938435
815.0,11325,0.000723530938310698
2337.0,11321,0.0007232753865444073
818.0,11317,0.0007230198347781165
2344.0,11242,0.0007182282391601649
814.0,11239,0.0007180365753354468
816.0,11220,0.0007168227044455658
817.0,11213,0.0007163754888545569
2345.0,11184,0.000714522738548949
812.0,11171,0.000713692195308504
813.0,10989,0.0007020645899422747
2346.0,10929,0.0006982313134479134
2347.0,10837,0.000692353622823226
2350.0,10776,0.000688456458387292
2348.0,10754,0.0006870509236726928
735.0,10750,0.0006867953719064021
811.0,10747,0.000686603708081684
810.0,10699,0.000683537086886195
734.0,10668,0.0006815565606974416
733.0,10662,0.0006811732330480056
736.0,10643,0.0006799593621581244
732.0,10637,0.0006795760345086883
740.0,10633,0.0006793204827423976
809.0,10632,0.0006792565948008248
725.0,10628,0.0006790010430345341
805.0,10614,0.0006781066118525165
807.0,10613,0.0006780427239109438
730.0,10608,0.0006777232842030803
737.0,10598,0.0006770844047873535
806.0,10568,0.0006751677665401728
2349.0,10565,0.0006749761027154547
738.0,10509,0.0006713983779873841
808.0,10505,0.0006711428262210934
744.0,10488,0.0006700567312143578
731.0,10484,0.000669801179448067
755.0,10478,0.0006694178517986308
729.0,10458,0.000668140092967177
804.0,10442,0.000667117885902014
726.0,10426,0.000666095678836851
728.0,10421,0.0006657762391289875
727.0,10398,0.0006643068164728157
741.0,10393,0.0006639873767649524
739.0,10391,0.0006638596008818069
722.0,10375,0.0006628373938166439
800.0,10339,0.0006605374279200271
742.0,10330,0.0006599624364458729
802.0,10324,0.0006595791087964368
724.0,10318,0.0006591957811470006
750.0,10318,0.0006591957811470006
743.0,10313,0.0006588763414391372
745.0,10312,0.0006588124534975645
752.0,10310,0.0006586846776144192
723.0,10305,0.0006583652379065557
746.0,10304,0.000658301349964983
753.0,10299,0.0006579819102571195
754.0,10220,0.0006529347628728772
2351.0,10212,0.0006524236593402956
803.0,10206,0.0006520403316908596
721.0,10182,0.000650507021093115
756.0,10173,0.0006499320296189608
757.0,10151,0.0006485264949043617
751.0,10150,0.000648462606962789
747.0,10142,0.0006479515034302075
720.0,10128,0.0006470570722481898
2352.0,10119,0.0006464820807740357
749.0,10112,0.0006460348651830269
801.0,10095,0.0006449487701762911
758.0,10070,0.0006433515716369739
719.0,10056,0.0006424571404549563
759.0,10025,0.0006404766142662029
748.0,9994,0.0006384960880774495
718.0,9952,0.0006358127945313967
2353.0,9910,0.0006331295009853438
717.0,9747,0.0006227157665089955
715.0,9652,0.0006166464120595901
2354.0,9639,0.0006158158688191451
716.0,9556,0.000610513169668612
2355.0,9466,0.00060476325492707
714.0,9281,0.0005929439857361226
1.0,9276,0.0005926245460282592
2356.0,9122,0.0005827858030260652
713.0,9030,0.0005769081124013778
2357.0,9015,0.0005759497932777875
712.0,8951,0.0005718609650171354
711.0,8805,0.0005625333255475229
2358.0,8750,0.0005590194887610249
710.0,8733,0.0005579333937542893
2359.0,8646,0.0005523751428374654
709.0,8571,0.0005475835472195138
708.0,8388,0.0005358920539117117
707.0,8286,0.0005293754838712975
2.0,8213,0.0005247116641364912
706.0,8125,0.0005190895252780946
3.0,8053,0.000514489593484861
705.0,7915,0.00050567305754783
4.0,7790,0.000497687064851244
5.0,7679,0.0004905955033366755
6.0,7637,0.0004879122097906226
704.0,7618,0.00048669833890074154
2400.0,7581,0.00048433448506255203
703.0,7538,0.00048158730357492644
7.0,7456,0.00047634849236596595
702.0,7425,0.0004743679661772126
700.0,7327,0.00046810694790308917
701.0,7244,0.00046280424875255597
8.0,7209,0.0004605681707975119
658.0,7139,0.0004560960148874237
9.0,7118,0.00045475436811439723
659.0,7113,0.0004544349284065338
10.0,7061,0.000451112755444754
657.0,7022,0.00044862112572341916
656.0,7006,0.00044759891865825613
11.0,6925,0.00044242399539086837
655.0,6915,0.0004417851159751415
654.0,6814,0.00043533243387629993
653.0,6811,0.00043514077005158184
652.0,6810,0.0004350768821100092
651.0,6805,0.0004347574424021457
650.0,6734,0.0004302213985504848
13.0,6679,0.00042670756176398696
12.0,6629,0.0004235131646853525
649.0,6527,0.0004169965946449383
14.0,6500,0.0004152716202224757
15.0,6383,0.0004077967310584711
16.0,6380,0.0004076050672337531
648.0,6360,0.0004063273084022993
647.0,6334,0.0004046662219214094
17.0,6254,0.0003995551865955943
646.0,6232,0.0003981496518809952
645.0,6198,0.00039597746186752377
20.0,6146,0.00039265528890574395
644.0,6135,0.0003919525215484444
643.0,6095,0.00038939700388553684
18.0,6092,0.00038920534006081875
641.0,6024,0.00038486096003387596
19.0,5998,0.00038319987355298605
642.0,5944,0.00037974992470806085
640.0,5918,0.00037808883822717094
639.0,5867,0.00037483055320696384
21.0,5768,0.00036850564699126767
638.0,5669,0.0003621807407755715
23.0,5643,0.0003605196542946816
24.0,5597,0.0003575808089823379
22.0,5577,0.00035630305015088413
637.0,5571,0.000355919722501448
635.0,5540,0.00035393919631269467
25.0,5536,0.0003536836445464039
636.0,5525,0.00035298087718910437
26.0,5419,0.00034620875538239935
27.0,5248,0.00033528391737346964
28.0,5229,0.0003340700464835885
30.0,5144,0.00032863957144991
634.0,5142,0.0003285117955667646
633.0,5094,0.00032544517437127556
29.0,5020,0.00032071746669489664
632.0,4966,0.00031726751784997144
31.0,4943,0.0003157980951937996
631.0,4910,0.00031368979312190086
630.0,4887,0.00031222037046572905
629.0,4799,0.00030659823160733243
33.0,4797,0.00030647045572418705
32.0,4764,0.00030436215365228835
34.0,4694,0.0002998899977422001
627.0,4586,0.0002929901000523498
35.0,4560,0.0002913290135714599
628.0,4526,0.00028915682355798846
36.0,4407,0.0002815541585108385
38.0,4362,0.00027867920114006754
626.0,4351,0.000277976433782768
37.0,4316,0.00027574035582772385
625.0,4292,0.0002742070452299793
624.0,4209,0.0002689043460794462
623.0,4194,0.00026794602695585587
39.0,4185,0.00026737103548170164
41.0,4123,0.000263409983104195
40.0,4110,0.00026257943986375
42.0,4000,0.0002555517662907543
622.0,3975,0.00025395456775143704
43.0,3925,0.00025076017067280265
620.0,3874,0.0002475018856525955
44.0,3848,0.00024584079917170564
621.0,3842,0.0002454574715222695
45.0,3739,0.00023887701354028255
47.0,3736,0.00023868534971556449
46.0,3717,0.00023747147882568343
619.0,3699,0.00023632149587737503
48.0,3633,0.00023210489173357756
617.0,3579,0.0002286549428886524
50.0,3556,0.00022718552023248055
618.0,3531,0.00022558832169316333
615.0,3496,0.00022335224373811925
611.0,3485,0.00022264947638081967
49.0,3462,0.00022118005372464782
614.0,3416,0.00021824120841230417
616.0,3414,0.0002181134325291588
51.0,3385,0.0002162606822235508
609.0,3382,0.00021606901839883274
612.0,3364,0.00021491903545052435
613.0,3350,0.0002140246042685067
608.0,3330,0.00021274684543705292
607.0,3322,0.00021223574190447144
610.0,3300,0.0002108302071898723
53.0,3243,0.00020718859452022902
605.0,3224,0.00020597472363034793
604.0,3194,0.0002040580853831673
52.0,3187,0.00020361086979215847
606.0,3174,0.00020278032655171352
55.0,3125,0.00019964981741465177
54.0,3109,0.00019862761034948877
56.0,2998,0.00019153604883492034
602.0,2925,0.00018687222910011408
57.0,2913,0.0001861055738012418
603.0,2905,0.0001855944702686603
557.0,2808,0.0001793973399361095
553.0,2806,0.00017926956405296413
556.0,2802,0.00017901401228667338
101.0,2800,0.000178886236403528
58.0,2790,0.0001782473569878011
59.0,2774,0.0001772251499226381
601.0,2765,0.0001766501584484839
554.0,2737,0.0001748612960844486
552.0,2728,0.0001742863046102944
558.0,2694,0.000172114114596823
559.0,2689,0.00017179467488895957
600.0,2672,0.00017070857988222386
555.0,2670,0.00017058080399907848
100.0,2663,0.00017013358840806966
551.0,2651,0.0001693669331091974
102.0,2621,0.00016745029486201675
550.0,2615,0.00016706696721258062
549.0,2543,0.00016246703541934702
105.0,2534,0.00016189204394519282
103.0,2509,0.00016029484540587563
104.0,2509,0.00016029484540587563
548.0,2485,0.0001587615348081311
546.0,2403,0.00015352272359917064
107.0,2377,0.00015186163711828073
106.0,2371,0.0001514783094688446
547.0,2369,0.00015135053358569922
108.0,2358,0.00015064776622839964
545.0,2333,0.00014905056768908242
109.0,2318,0.00014809224856549211
112.0,2211,0.00014125623881721443
111.0,2210,0.00014119235087564175
110.0,2204,0.0001408090232262056
544.0,2185,0.00013959515233632452
543.0,2182,0.00013940348851160646
542.0,2170,0.0001386368332127342
113.0,2136,0.00013646464319926277
540.0,2130,0.00013608131554982667
541.0,2076,0.00013263136670490147
116.0,2038,0.0001302036249251393
538.0,2034,0.00012994807315884854
114.0,2020,0.00012905364197683092
115.0,2011,0.00012847865050267672
539.0,2005,0.0001280953228532406
117.0,1948,0.00012445371018359732
536.0,1928,0.00012317595135214357
118.0,1915,0.00012234540811169862
537.0,1894,0.00012100376133867215
119.0,1892,0.00012087598545552678
535.0,1886,0.00012049265780609064
533.0,1809,0.00011557328630499363
534.0,1809,0.00011557328630499363
120.0,1805,0.00011531773453870287
121.0,1795,0.00011467885512297598
123.0,1766,0.00011282610481736801
532.0,1725,0.00011020669921288778
125.0,1696,0.00010835394890727982
122.0,1693,0.00010816228508256175
531.0,1660,0.00010605398301066303
126.0,1640,0.00010477622417920925
129.0,1639,0.00010471233623763657
124.0,1639,0.00010471233623763657
127.0,1630,0.00010413734476348237
530.0,1610,0.0001028595859320286
528.0,1589,0.00010151793915900214
128.0,1585,0.00010126238739271138
130.0,1577,0.00010075128386012987
529.0,1566,0.0001000485165028303
131.0,1533,9.794021443093158e-05
132.0,1490,9.519303294330597e-05
526.0,1490,9.519303294330597e-05
527.0,1489,9.512914500173328e-05
135.0,1480,9.455415352757908e-05
138.0,1468,9.378749822870681e-05
134.0,1459,9.321250675455263e-05
133.0,1454,9.289306704668918e-05
523.0,1447,9.244585145568036e-05
525.0,1443,9.219029968938961e-05
518.0,1405,8.976255790962744e-05
524.0,1390,8.880423878603711e-05
136.0,1385,8.848479907817367e-05
520.0,1372,8.765425583772871e-05
522.0,1368,8.739870407143796e-05
137.0,1366,8.727092818829258e-05
519.0,1361,8.695148848042915e-05
515.0,1341,8.567372964897537e-05
139.0,1333,8.516262611639386e-05
513.0,1332,8.509873817482117e-05
521.0,1319,8.426819493437622e-05
506.0,1317,8.414041905123084e-05
511.0,1308,8.356542757707665e-05
516.0,1302,8.318209992764052e-05
507.0,1299,8.299043610292245e-05
145.0,1291,8.247933257034094e-05
512.0,1291,8.247933257034094e-05
144.0,1290,8.241544462876825e-05
517.0,1288,8.228766874562288e-05
140.0,1281,8.184045315461406e-05
510.0,1281,8.184045315461406e-05
514.0,1279,8.171267727146868e-05
143.0,1277,8.15849013883233e-05
142.0,1273,8.132934962203254e-05
141.0,1268,8.10099099141691e-05
505.0,1266,8.088213403102372e-05
147.0,1252,7.998770284900609e-05
509.0,1243,7.941271137485189e-05
500.0,1240,7.922104755013383e-05
508.0,1228,7.845439225126156e-05
146.0,1221,7.800717666025274e-05
456.0,1219,7.787940077710736e-05
455.0,1215,7.76238490108166e-05
148.0,1213,7.749607312767124e-05
459.0,1207,7.711274547823511e-05
149.0,1201,7.672941782879897e-05
458.0,1199,7.66016419456536e-05
502.0,1198,7.653775400408091e-05
453.0,1196,7.640997812093553e-05
457.0,1196,7.640997812093553e-05
454.0,1191,7.609053841307209e-05
503.0,1188,7.589887458835402e-05
450.0,1187,7.583498664678133e-05
501.0,1185,7.570721076363595e-05
504.0,1183,7.557943488049058e-05
452.0,1176,7.513221928948175e-05
451.0,1164,7.43655639906095e-05
449.0,1161,7.417390016589143e-05
448.0,1155,7.37905725164553e-05
150.0,1142,7.296002927601035e-05
151.0,1133,7.238503780185615e-05
447.0,1120,7.155449456141119e-05
152.0,1119,7.14906066198385e-05
444.0,1085,6.93184166063671e-05
153.0,1080,6.899897689850365e-05
155.0,1075,6.867953719064021e-05
446.0,1073,6.855176130749483e-05
156.0,1055,6.740177835918644e-05
154.0,1051,6.714622659289569e-05
157.0,1007,6.43351571636974e-05
201.0,988,6.31212862738163e-05
445.0,987,6.305739833224362e-05
200.0,979,6.25462947996621e-05
203.0,967,6.177963950078985e-05
202.0,963,6.15240877344991e-05
443.0,959,6.126853596820834e-05
158.0,958,6.120464802663565e-05
442.0,945,6.03741047861907e-05
159.0,920,5.8776906246873485e-05
441.0,901,5.75630353569924e-05
205.0,890,5.6860267999692826e-05
440.0,888,5.673249211654745e-05
204.0,879,5.6157500642393256e-05
206.0,849,5.42408623952126e-05
439.0,828,5.289921562218614e-05
207.0,823,5.2579775914322694e-05
209.0,801,5.1174241199723546e-05
212.0,782,4.996037030984246e-05
210.0,769,4.912982706939751e-05
211.0,765,4.8874275303106755e-05
438.0,764,4.8810387361534066e-05
208.0,760,4.855483559524331e-05
437.0,737,4.7085412939071474e-05
213.0,734,4.689374911435341e-05
436.0,724,4.6254869698626526e-05
215.0,718,4.587154204919039e-05
435.0,715,4.5679878224472326e-05
434.0,711,4.542432645818157e-05
218.0,702,4.484933498402738e-05
214.0,700,4.4721559100882e-05
216.0,666,4.2549369087410586e-05
222.0,665,4.24854811458379e-05
219.0,657,4.1974377613256393e-05
433.0,653,4.171882584696564e-05
217.0,637,4.069661878180262e-05
430.0,591,3.7757773469458943e-05
225.0,585,3.737444582002281e-05
221.0,583,3.724666993687743e-05
223.0,580,3.705500611215937e-05
432.0,578,3.6927230229013995e-05
220.0,576,3.679945434586862e-05
431.0,573,3.660779052115055e-05
224.0,566,3.616057493014173e-05
226.0,560,3.5777247280705596e-05
428.0,535,3.418004874138838e-05
429.0,535,3.418004874138838e-05
227.0,532,3.398838491667032e-05
425.0,521,3.3285617559370745e-05
230.0,511,3.2646738143643856e-05
229.0,501,3.2007858727916975e-05
228.0,500,3.1943970786344286e-05
427.0,489,3.124120342904471e-05
232.0,489,3.124120342904471e-05
235.0,487,3.111342754589933e-05
231.0,485,3.098565166275395e-05
423.0,472,3.0155108422309005e-05
233.0,471,3.0091220480736316e-05
426.0,464,2.9644004889727498e-05
234.0,461,2.945234106500943e-05
424.0,454,2.900512547400061e-05
236.0,448,2.862179782456448e-05
422.0,440,2.8110694291982972e-05
420.0,427,2.728015105153802e-05
238.0,427,2.728015105153802e-05
417.0,419,2.676904751895651e-05
240.0,417,2.6641271635811132e-05
244.0,410,2.6194056044802314e-05
243.0,409,2.6130168103229625e-05
237.0,403,2.5746840453793492e-05
246.0,401,2.5619064570648118e-05
241.0,399,2.549128868750274e-05
418.0,389,2.4852409271775855e-05
245.0,388,2.4788521330203166e-05
239.0,386,2.4660745447057788e-05
242.0,386,2.4660745447057788e-05
419.0,382,2.4405193680767033e-05
416.0,377,2.4085753972903592e-05
251.0,375,2.3957978089758214e-05
247.0,369,2.357465044032208e-05
415.0,366,2.3382986615604015e-05
421.0,364,2.325521073245864e-05
411.0,361,2.3063546907740574e-05
412.0,353,2.2552443375159067e-05
250.0,353,2.2552443375159067e-05
414.0,349,2.229689160886831e-05
254.0,348,2.2233003667295622e-05
256.0,342,2.184967601785949e-05
409.0,337,2.153023630999605e-05
253.0,336,2.146634836842336e-05
249.0,334,2.1338572485277982e-05
248.0,334,2.1338572485277982e-05
413.0,333,2.1274684543705293e-05
252.0,324,2.0699693069551097e-05
257.0,323,2.0635805127978408e-05
300.0,322,2.057191718640572e-05
410.0,312,1.9933037770678834e-05
408.0,312,1.9933037770678834e-05
406.0,304,1.9421934238097323e-05
255.0,300,1.916638247180657e-05
258.0,298,1.9038606588661194e-05
259.0,297,1.8974718647088505e-05
407.0,291,1.8591390997652375e-05
303.0,282,1.8016399523498176e-05
301.0,282,1.8016399523498176e-05
302.0,281,1.7952511581925487e-05
404.0,277,1.7696959815634735e-05
309.0,276,1.7633071874062046e-05
359.0,275,1.7569183932489357e-05
402.0,272,1.737752010777129e-05
304.0,272,1.737752010777129e-05
311.0,270,1.7249744224625913e-05
405.0,269,1.7185856283053224e-05
306.0,266,1.699419245833516e-05
305.0,263,1.6802528633617094e-05
307.0,260,1.6610864808899028e-05
312.0,259,1.654697686732634e-05
400.0,253,1.616364921789021e-05
403.0,250,1.5971985393172143e-05
401.0,249,1.5908097451599454e-05
308.0,247,1.5780321568454076e-05
323.0,245,1.56525456853087e-05
319.0,239,1.526921803587257e-05
335.0,236,1.5077554211154503e-05
315.0,235,1.5013666269581814e-05
321.0,234,1.4949778328009125e-05
313.0,233,1.4885890386436436e-05
322.0,233,1.4885890386436436e-05
325.0,231,1.475811450329106e-05
355.0,229,1.4630338620145682e-05
310.0,229,1.4630338620145682e-05
357.0,225,1.4374786853854929e-05
317.0,223,1.4247010970709551e-05
330.0,222,1.4183123029136862e-05
354.0,221,1.4119235087564173e-05
332.0,221,1.4119235087564173e-05
318.0,221,1.4119235087564173e-05
356.0,219,1.3991459204418797e-05
316.0,218,1.3927571262846108e-05
358.0,217,1.386368332127342e-05
324.0,216,1.379979537970073e-05
320.0,216,1.379979537970073e-05
352.0,210,1.34164677302646e-05
350.0,209,1.335257978869191e-05
327.0,207,1.3224803905546535e-05
353.0,206,1.3160915963973846e-05
346.0,205,1.3097028022401157e-05
331.0,203,1.296925213925578e-05
338.0,203,1.296925213925578e-05
328.0,200,1.2777588314537714e-05
340.0,199,1.2713700372965025e-05
348.0,198,1.2649812431392337e-05
314.0,197,1.2585924489819648e-05
351.0,194,1.2394260665101583e-05
333.0,194,1.2394260665101583e-05
336.0,191,1.2202596840383516e-05
326.0,189,1.207482095723814e-05
329.0,185,1.1819269190947385e-05
334.0,183,1.1691493307802007e-05
344.0,182,1.162760536622932e-05
347.0,181,1.1563717424656631e-05
337.0,179,1.1435941541511254e-05
341.0,177,1.1308165658365876e-05
349.0,174,1.1116501833647811e-05
342.0,172,1.0988725950502434e-05
339.0,171,1.0924838008929745e-05
343.0,168,1.073317418421168e-05
345.0,162,1.0349846534775548e-05
,0,0.0
